h_a,xG,xGA,npxG,npxGA,ppda,ppda_allowed,deep,deep_allowed,scored,missed,xpts,result,date,wins,draws,loses,pts,npxGD
h,0.773837,0.522658,0.773837,0.522658,"{'att': 212, 'def': 24}","{'att': 232, 'def': 36}",0,6,1,1,1.5202,d,2018-03-02 16:30:00,0,1,0,1,0.25117900000000004
a,1.71026,0.846557,1.71026,0.846557,"{'att': 97, 'def': 14}","{'att': 192, 'def': 20}",10,2,2,3,2.0736,l,2018-03-10 11:00:00,0,0,1,0,0.8637029999999999
h,0.444259,0.320438,0.444259,0.320438,"{'att': 186, 'def': 19}","{'att': 161, 'def': 23}",6,4,2,0,1.3815,w,2018-03-17 16:00:00,1,0,0,3,0.12382100000000001
a,0.501232,0.522249,0.501232,0.522249,"{'att': 272, 'def': 18}","{'att': 118, 'def': 22}",10,8,1,1,1.2421,d,2018-04-01 17:00:00,0,1,0,1,-0.021016999999999952
h,0.828105,2.6645,0.828105,1.91022,"{'att': 279, 'def': 22}","{'att': 206, 'def': 29}",1,11,1,4,0.2218,l,2018-04-08 16:00:00,0,0,1,0,-1.082115
a,0.275663,2.19696,0.275663,2.19696,"{'att': 257, 'def': 24}","{'att': 125, 'def': 25}",3,8,0,1,0.1499,l,2018-04-14 13:30:00,0,0,1,0,-1.9212969999999998
h,0.603207,0.997202,0.603207,0.997202,"{'att': 142, 'def': 17}","{'att': 125, 'def': 25}",11,4,0,1,0.9581,l,2018-04-21 16:00:00,0,0,1,0,-0.393995
a,1.11677,1.97521,1.11677,1.97521,"{'att': 177, 'def': 20}","{'att': 225, 'def': 27}",7,7,1,2,0.7905,l,2018-04-28 16:30:00,0,0,1,0,-0.8584399999999999
h,0.566458,0.488953,0.566458,0.488953,"{'att': 143, 'def': 12}","{'att': 225, 'def': 21}",4,2,0,2,1.3458999999999999,l,2018-05-07 17:30:00,0,0,1,0,0.07750499999999999
a,0.328859,2.13603,0.328859,2.13603,"{'att': 288, 'def': 12}","{'att': 179, 'def': 29}",4,22,1,2,0.1736,l,2018-05-13 12:00:00,0,0,1,0,-1.8071709999999999
