h_a,xG,xGA,npxG,npxGA,ppda,ppda_allowed,deep,deep_allowed,scored,missed,xpts,result,date,wins,draws,loses,pts,npxGD
a,0.792557,0.708547,0.792557,0.708547,"{'att': 206, 'def': 23}","{'att': 159, 'def': 17}",3,6,0,0,1.398,d,2020-02-29 16:00:00,0,1,0,1,0.08400999999999992
h,0.969031,1.33975,0.969031,0.585476,"{'att': 286, 'def': 27}","{'att': 206, 'def': 19}",8,4,1,0,0.9888,w,2020-03-08 16:00:00,1,0,0,3,0.383555
a,1.17601,1.52425,1.17601,0.769973,"{'att': 131, 'def': 17}","{'att': 162, 'def': 29}",4,9,3,1,1.0588000000000002,w,2020-03-15 16:00:00,1,0,0,3,0.406037
h,2.43047,0.352485,1.67619,0.352485,"{'att': 124, 'def': 16}","{'att': 256, 'def': 17}",11,0,1,0,2.7363,w,2020-06-21 14:30:00,1,0,0,3,1.3237050000000001
a,1.74492,1.46381,0.990651,1.46381,"{'att': 190, 'def': 15}","{'att': 274, 'def': 15}",9,5,2,0,1.6265999999999998,w,2020-06-27 14:30:00,1,0,0,3,-0.4731590000000001
h,1.72223,0.72419,1.72223,0.72419,"{'att': 75, 'def': 22}","{'att': 327, 'def': 25}",12,1,1,1,2.1479,d,2020-06-30 15:00:00,0,1,0,1,0.9980399999999999
h,1.54074,0.372983,0.786466,0.372983,"{'att': 167, 'def': 13}","{'att': 261, 'def': 18}",15,1,0,0,2.4177999999999997,d,2020-07-04 17:30:00,0,1,0,1,0.413483
a,1.3552,0.389443,0.600926,0.389443,"{'att': 213, 'def': 20}","{'att': 273, 'def': 19}",6,1,1,1,2.3032,d,2020-07-08 17:30:00,0,1,0,1,0.21148299999999998
h,1.18442,1.19306,1.18442,0.438789,"{'att': 60, 'def': 17}","{'att': 267, 'def': 10}",8,6,1,1,1.2967,d,2020-07-12 13:30:00,0,1,0,1,0.745631
h,1.89755,0.994165,0.389003,0.994165,"{'att': 221, 'def': 15}","{'att': 221, 'def': 29}",3,9,2,1,2.1838,w,2020-07-16 17:30:00,1,0,0,3,-0.605162
a,0.864987,0.896077,0.864987,0.896077,"{'att': 241, 'def': 18}","{'att': 159, 'def': 24}",6,4,1,0,1.3518999999999999,w,2020-07-22 16:00:00,1,0,0,3,-0.031090000000000062
