h_a,xG,xGA,npxG,npxGA,ppda,ppda_allowed,deep,deep_allowed,scored,missed,xpts,result,date,wins,draws,loses,pts,npxGD
a,3.58481,1.90259,2.83054,1.90259,"{'att': 253, 'def': 23}","{'att': 125, 'def': 17}",5,13,4,1,2.4551000000000003,w,2019-12-08 16:00:00,1,0,0,3,0.92795
a,1.42809,1.36668,1.42809,0.612402,"{'att': 147, 'def': 17}","{'att': 166, 'def': 21}",8,1,1,1,1.3862999999999999,d,2020-02-29 16:00:00,0,1,0,1,0.8156880000000001
h,2.86806,1.37402,1.35951,0.497772,"{'att': 125, 'def': 17}","{'att': 206, 'def': 9}",9,5,3,2,2.4492000000000003,w,2020-03-09 11:00:00,1,0,0,3,0.861738
h,1.52425,1.17601,0.769973,1.17601,"{'att': 162, 'def': 29}","{'att': 131, 'def': 17}",9,4,1,3,1.6399,l,2020-03-15 16:00:00,0,0,1,0,-0.406037
a,0.106388,6.07444,0.106388,5.32016,"{'att': 169, 'def': 19}","{'att': 149, 'def': 26}",1,23,1,10,0.0002,l,2020-06-19 17:00:00,0,0,1,0,-5.213772
h,1.55332,0.845268,1.55332,0.845268,"{'att': 172, 'def': 17}","{'att': 130, 'def': 11}",8,7,2,1,1.9979999999999998,w,2020-06-27 17:00:00,1,0,0,3,0.708052
h,1.35107,2.26901,0.596799,2.26901,"{'att': 212, 'def': 21}","{'att': 150, 'def': 15}",8,11,1,1,0.7097,d,2020-07-01 17:00:00,0,1,0,1,-1.6722110000000003
a,0.524468,0.400888,0.524468,0.400888,"{'att': 130, 'def': 18}","{'att': 219, 'def': 16}",9,1,0,0,1.3712,d,2020-07-04 15:30:00,0,1,0,1,0.12358000000000002
h,1.54108,2.51742,1.54108,1.76314,"{'att': 104, 'def': 17}","{'att': 156, 'def': 10}",11,6,1,2,0.6799999999999999,l,2020-07-08 17:30:00,0,0,1,0,-0.22205999999999992
a,0.348464,0.188052,0.348464,0.188052,"{'att': 116, 'def': 27}","{'att': 231, 'def': 13}",8,3,0,0,1.3815,d,2020-07-12 15:30:00,0,1,0,1,0.160412
a,0.732173,0.665127,0.732173,0.665127,"{'att': 211, 'def': 16}","{'att': 244, 'def': 17}",5,8,0,0,1.3888,d,2020-07-16 15:00:00,0,1,0,1,0.06704599999999994
h,0.525819,1.21449,0.525819,1.21449,"{'att': 345, 'def': 24}","{'att': 148, 'def': 17}",5,7,1,2,0.6825000000000001,l,2020-07-22 16:00:00,0,0,1,0,-0.688671
