h_a,xG,xGA,npxG,npxGA,ppda,ppda_allowed,deep,deep_allowed,scored,missed,xpts,result,date,wins,draws,loses,pts,npxGD
h,1.33274,2.47748,0.578462,1.72321,"{'att': 262, 'def': 17}","{'att': 129, 'def': 29}",5,4,3,1,0.5309,w,2019-04-03 15:00:00,1,0,0,3,-1.1447479999999999
h,0.947378,1.19703,0.947378,1.19703,"{'att': 232, 'def': 26}","{'att': 214, 'def': 8}",10,11,1,3,1.1492,l,2019-04-08 15:00:00,0,0,1,0,-0.24965199999999999
a,1.33191,1.57161,1.33191,1.57161,"{'att': 208, 'def': 30}","{'att': 183, 'def': 20}",9,6,3,2,1.1748,w,2019-04-13 12:00:00,1,0,0,3,-0.23970000000000002
h,1.09349,0.300724,1.09349,0.300724,"{'att': 211, 'def': 27}","{'att': 222, 'def': 24}",4,12,3,0,2.0809,w,2019-04-20 12:00:00,1,0,0,3,0.7927660000000001
a,0.629421,1.61862,0.629421,0.864346,"{'att': 213, 'def': 23}","{'att': 192, 'def': 23}",6,9,1,2,0.5201,l,2019-04-25 14:00:00,0,0,1,0,-0.23492499999999994
h,1.89336,0.740761,1.89336,0.740761,"{'att': 212, 'def': 23}","{'att': 157, 'def': 18}",8,3,1,1,2.2522,d,2019-04-29 15:00:00,0,1,0,1,1.152599
a,0.46233,1.46229,0.46233,0.70802,"{'att': 219, 'def': 16}","{'att': 275, 'def': 17}",4,5,0,2,0.4672,l,2019-05-03 14:30:00,0,0,1,0,-0.24568999999999996
h,2.0486,1.16132,2.0486,1.16132,"{'att': 217, 'def': 18}","{'att': 201, 'def': 16}",8,4,2,2,2.0277,d,2019-05-10 09:30:00,0,1,0,1,0.8872800000000001
a,1.25986,0.299906,1.25986,0.299906,"{'att': 251, 'def': 15}","{'att': 214, 'def': 24}",6,4,2,0,2.2611,w,2019-05-18 11:00:00,1,0,0,3,0.959954
h,1.93278,0.836699,1.93278,0.836699,"{'att': 237, 'def': 15}","{'att': 152, 'def': 12}",3,10,2,0,1.971,w,2019-05-26 11:00:00,1,0,0,3,1.0960809999999999
