h_a,xG,xGA,npxG,npxGA,ppda,ppda_allowed,deep,deep_allowed,scored,missed,xpts,result,date,wins,draws,loses,pts,npxGD
a,1.75872,3.47083,1.75872,3.47083,"{'att': 113, 'def': 10}","{'att': 256, 'def': 33}",12,11,1,6,0.4532,l,2021-03-07 16:00:00,0,0,1,0,-1.7121099999999998
a,3.1852,0.790648,2.43092,0.790648,"{'att': 91, 'def': 23}","{'att': 277, 'def': 16}",9,1,4,0,2.8819000000000004,w,2021-03-14 13:30:00,1,0,0,3,1.640272
h,1.18693,2.83609,1.18693,2.83609,"{'att': 216, 'def': 24}","{'att': 193, 'def': 23}",5,12,2,3,0.432,l,2021-03-18 16:00:00,0,0,1,0,-1.64916
h,0.440138,3.88208,0.440138,3.88208,"{'att': 146, 'def': 20}","{'att': 348, 'def': 16}",16,6,0,5,0.0484,l,2021-04-03 13:30:00,0,0,1,0,-3.441942
a,0.458769,0.528954,0.458769,0.528954,"{'att': 132, 'def': 21}","{'att': 227, 'def': 16}",2,5,0,1,1.1844000000000001,l,2021-04-11 11:00:00,0,0,1,0,-0.07018500000000005
h,1.33574,1.41271,1.33574,1.41271,"{'att': 278, 'def': 10}","{'att': 262, 'def': 25}",3,16,2,2,1.3311,d,2021-04-17 16:00:00,0,1,0,1,-0.07696999999999998
a,1.46425,0.219196,1.46425,0.219196,"{'att': 226, 'def': 19}","{'att': 317, 'def': 31}",13,6,1,0,2.4448000000000003,w,2021-04-25 16:00:00,1,0,0,3,1.245054
h,0.793766,1.3928,0.793766,0.63852,"{'att': 117, 'def': 12}","{'att': 326, 'def': 21}",12,2,1,3,0.7751,l,2021-05-01 16:00:00,0,0,1,0,0.155246
a,0.602272,2.28864,0.602272,2.28864,"{'att': 251, 'def': 31}","{'att': 257, 'def': 22}",4,11,1,3,0.2501,l,2021-05-08 16:30:00,0,0,1,0,-1.6863679999999999
a,0.434083,1.16805,0.434083,1.16805,"{'att': 159, 'def': 20}","{'att': 279, 'def': 19}",14,9,3,1,0.6771,w,2021-05-16 11:00:00,1,0,0,3,-0.733967
