h_a,xG,xGA,npxG,npxGA,ppda,ppda_allowed,deep,deep_allowed,scored,missed,xpts,result,date,wins,draws,loses,pts,npxGD
a,0.805481,1.99788,0.805481,1.99788,"{'att': 196, 'def': 15}","{'att': 212, 'def': 27}",6,9,1,0,0.5545,w,2016-03-13 15:30:00,1,0,0,3,-1.192399
h,0.855595,0.928545,0.855595,0.928545,"{'att': 141, 'def': 29}","{'att': 328, 'def': 27}",7,4,1,2,1.2555,l,2016-03-20 20:30:00,0,0,1,0,-0.07294999999999996
a,1.73274,1.33322,0.97846,0.578949,"{'att': 177, 'def': 23}","{'att': 352, 'def': 35}",6,5,4,1,1.7296,w,2016-04-04 20:30:00,1,0,0,3,0.39951099999999995
h,3.36367,0.956799,3.36367,0.956799,"{'att': 238, 'def': 27}","{'att': 355, 'def': 17}",10,2,6,0,2.7271,w,2016-04-10 18:00:00,1,0,0,3,2.4068709999999998
a,0.771547,0.400723,0.771547,0.400723,"{'att': 278, 'def': 21}","{'att': 271, 'def': 22}",2,9,1,0,1.6921,w,2016-04-16 15:30:00,1,0,0,3,0.370824
h,1.45926,0.122253,1.45926,0.122253,"{'att': 71, 'def': 23}","{'att': 419, 'def': 22}",14,1,4,0,2.5009,w,2016-04-24 15:30:00,1,0,0,3,1.337007
h,1.54054,0.208808,1.54054,0.208808,"{'att': 136, 'def': 38}","{'att': 368, 'def': 24}",8,0,3,0,2.4833999999999996,w,2016-05-01 20:30:00,1,0,0,3,1.3317320000000001
a,2.34379,0.678231,2.34379,0.678231,"{'att': 99, 'def': 10}","{'att': 330, 'def': 16}",16,6,1,1,2.5215,d,2016-05-07 20:30:00,0,1,0,1,1.6655589999999998
h,1.74083,0.346712,1.74083,0.346712,"{'att': 158, 'def': 34}","{'att': 412, 'def': 14}",14,2,3,0,2.4571,w,2016-05-11 20:30:00,1,0,0,3,1.3941180000000002
a,0.605535,1.41211,0.605535,1.41211,"{'att': 153, 'def': 23}","{'att': 369, 'def': 31}",3,4,0,2,0.6425000000000001,l,2016-05-16 20:30:00,0,0,1,0,-0.8065749999999999
h,0.888159,0.132987,0.888159,0.132987,"{'att': 136, 'def': 23}","{'att': 333, 'def': 23}",13,3,1,0,2.0995,w,2016-05-21 14:30:00,1,0,0,3,0.7551720000000001
