h_a,xG,xGA,npxG,npxGA,ppda,ppda_allowed,deep,deep_allowed,scored,missed,xpts,result,date,wins,draws,loses,pts,npxGD
h,0.486503,1.34804,0.486503,0.593765,"{'att': 126, 'def': 21}","{'att': 229, 'def': 27}",3,4,0,1,0.5395,l,2014-11-03 11:00:00,0,0,1,0,-0.10726199999999997
h,0.314293,1.27999,0.314293,1.27999,"{'att': 191, 'def': 37}","{'att': 119, 'def': 22}",1,4,0,1,0.4918,l,2014-11-08 13:00:00,0,0,1,0,-0.965697
h,2.26135,1.20104,2.26135,1.20104,"{'att': 206, 'def': 37}","{'att': 216, 'def': 26}",6,8,2,1,2.184,w,2014-11-22 11:15:00,1,0,0,3,1.06031
a,0.522693,1.37848,0.522693,1.37848,"{'att': 244, 'def': 17}","{'att': 186, 'def': 32}",5,20,1,1,0.6199,d,2014-11-29 17:15:00,0,1,0,1,-0.855787
a,0.848475,0.3184,0.848475,0.3184,"{'att': 305, 'def': 21}","{'att': 173, 'def': 48}",1,5,1,0,1.866,w,2014-12-03 17:00:00,1,0,0,3,0.530075
h,1.2908,0.850171,1.2908,0.850171,"{'att': 96, 'def': 21}","{'att': 290, 'def': 24}",11,3,2,2,1.7089,d,2014-12-08 14:00:00,0,1,0,1,0.44062899999999994
a,0.108806,0.371689,0.108806,0.371689,"{'att': 188, 'def': 26}","{'att': 137, 'def': 30}",0,1,0,0,0.8509,d,2015-03-09 10:00:00,0,1,0,1,-0.262883
h,0.470415,0.356423,0.470415,0.356423,"{'att': 120, 'def': 28}","{'att': 243, 'def': 37}",2,1,1,1,1.3626,d,2015-03-15 13:00:00,0,1,0,1,0.11399200000000004
h,0.435475,0.715619,0.435475,0.715619,"{'att': 212, 'def': 22}","{'att': 217, 'def': 34}",3,5,0,1,1.0252,l,2015-03-21 16:00:00,0,0,1,0,-0.280144
a,1.24395,0.383771,1.24395,0.383771,"{'att': 159, 'def': 19}","{'att': 117, 'def': 19}",5,7,3,1,2.1219,w,2015-04-05 18:15:00,1,0,0,3,0.8601789999999999
a,1.09486,2.4246,1.09486,1.67032,"{'att': 237, 'def': 26}","{'att': 218, 'def': 20}",2,7,0,2,0.39139999999999997,l,2015-04-08 18:00:00,0,0,1,0,-0.5754600000000001
h,0.33724,0.959175,0.33724,0.959175,"{'att': 209, 'def': 33}","{'att': 244, 'def': 31}",0,7,0,0,0.7306,d,2015-04-13 16:00:00,0,1,0,1,-0.621935
a,0.258468,1.13835,0.258468,0.38407,"{'att': 165, 'def': 26}","{'att': 205, 'def': 39}",7,6,0,1,0.4175,l,2015-04-20 17:30:00,0,0,1,0,-0.12560200000000005
h,0.763399,0.702854,0.763399,0.702854,"{'att': 201, 'def': 24}","{'att': 186, 'def': 30}",2,4,0,2,1.3653000000000002,l,2015-04-25 14:00:00,0,0,1,0,0.06054500000000007
h,0.452394,2.20465,0.452394,2.20465,"{'att': 191, 'def': 24}","{'att': 197, 'def': 21}",4,5,2,2,0.21850000000000003,d,2015-05-03 16:30:00,0,1,0,1,-1.752256
a,0.791373,1.24713,0.791373,1.24713,"{'att': 199, 'def': 26}","{'att': 153, 'def': 29}",4,9,0,0,0.9787000000000001,d,2015-05-10 14:00:00,0,1,0,1,-0.4557570000000001
a,0.884648,1.68052,0.884648,0.926243,"{'att': 308, 'def': 33}","{'att': 183, 'def': 30}",6,6,2,2,0.7019,d,2015-05-17 16:30:00,0,1,0,1,-0.04159500000000005
h,1.77211,0.780937,0.263563,0.780937,"{'att': 170, 'def': 31}","{'att': 332, 'def': 17}",3,2,3,1,2.2765,w,2015-05-23 13:30:00,1,0,0,3,-0.517374
h,3.3362,1.47093,3.3362,1.47093,"{'att': 166, 'def': 31}","{'att': 134, 'def': 23}",4,6,2,0,2.6145,w,2015-05-30 11:30:00,1,0,0,3,1.8652699999999998
