h_a,xG,xGA,npxG,npxGA,ppda,ppda_allowed,deep,deep_allowed,scored,missed,xpts,result,date,wins,draws,loses,pts,npxGD
a,0.316461,0.475959,0.316461,0.475959,"{'att': 304, 'def': 32}","{'att': 138, 'def': 22}",2,2,0,1,1.0733000000000001,l,2016-10-29 16:30:00,0,0,1,0,-0.15949800000000003
h,2.09016,0.238439,2.09016,0.238439,"{'att': 199, 'def': 27}","{'att': 242, 'def': 22}",9,6,4,1,2.7082,w,2016-11-06 18:00:00,1,0,0,3,1.851721
a,0.32163,0.245227,0.32163,0.245227,"{'att': 204, 'def': 35}","{'att': 316, 'def': 25}",5,2,0,0,1.2835,d,2016-11-18 20:30:00,0,1,0,1,0.07640300000000003
h,2.30438,1.22221,2.30438,1.22221,"{'att': 167, 'def': 30}","{'att': 285, 'def': 22}",12,5,2,0,2.2001,w,2016-11-27 17:30:00,1,0,0,3,1.08217
a,0.299066,0.34499,0.299066,0.34499,"{'att': 215, 'def': 21}","{'att': 171, 'def': 22}",8,2,0,1,1.1575,l,2016-11-30 18:00:00,0,0,1,0,-0.04592400000000002
h,0.201468,0.710933,0.201468,0.710933,"{'att': 238, 'def': 27}","{'att': 183, 'def': 18}",7,8,0,0,0.6927000000000001,d,2016-12-03 20:00:00,0,1,0,1,-0.5094650000000001
a,1.17955,0.0556783,1.17955,0.0556783,"{'att': 130, 'def': 20}","{'att': 290, 'def': 18}",13,2,6,0,2.3529,w,2017-03-03 16:00:00,1,0,0,3,1.1238717
h,0.676372,0.252103,0.676372,0.252103,"{'att': 164, 'def': 28}","{'att': 303, 'def': 24}",11,2,0,0,1.6994,d,2017-03-12 16:00:00,0,1,0,1,0.42426899999999995
a,1.62849,0.376038,1.62849,0.376038,"{'att': 244, 'def': 32}","{'att': 201, 'def': 18}",7,7,0,0,2.3768000000000002,d,2017-03-19 11:00:00,0,1,0,1,1.252452
h,0.635029,0.487343,0.635029,0.487343,"{'att': 284, 'def': 32}","{'att': 118, 'def': 24}",3,8,0,0,1.4214,d,2017-04-03 17:30:00,0,1,0,1,0.14768599999999993
a,0.422314,0.155127,0.422314,0.155127,"{'att': 230, 'def': 29}","{'att': 270, 'def': 16}",2,4,0,0,1.5451000000000001,d,2017-04-09 17:00:00,0,1,0,1,0.26718700000000006
a,0.133333,1.47575,0.133333,1.47575,"{'att': 225, 'def': 18}","{'att': 252, 'def': 28}",2,15,0,0,0.3114,d,2017-04-15 12:30:00,0,1,0,1,-1.342417
h,1.84496,0.134405,1.84496,0.134405,"{'att': 279, 'def': 32}","{'att': 132, 'def': 20}",8,1,3,0,2.7415000000000003,w,2017-04-22 14:30:00,1,0,0,3,1.7105549999999998
h,0.245853,1.24375,0.245853,1.24375,"{'att': 194, 'def': 14}","{'att': 152, 'def': 21}",1,3,1,0,0.3982,w,2017-04-25 17:30:00,1,0,0,3,-0.9978969999999999
h,0.69915,0.382191,0.69915,0.382191,"{'att': 183, 'def': 28}","{'att': 231, 'def': 21}",3,1,1,0,1.6320999999999999,w,2017-04-30 17:30:00,1,0,0,3,0.31695900000000005
a,0.952457,0.268707,0.952457,0.268707,"{'att': 140, 'def': 32}","{'att': 255, 'def': 23}",9,1,0,1,2.0014,l,2017-05-06 14:30:00,0,0,1,0,0.6837500000000001
h,1.35064,1.19709,1.35064,1.19709,"{'att': 289, 'def': 28}","{'att': 189, 'def': 14}",3,5,4,2,1.4924,w,2017-05-14 17:00:00,1,0,0,3,0.15355000000000008
a,1.36593,0.558171,1.36593,0.558171,"{'att': 224, 'def': 26}","{'att': 207, 'def': 16}",7,3,2,1,2.0851,w,2017-05-17 17:30:00,1,0,0,3,0.8077590000000001
a,0.534305,0.957637,0.534305,0.957637,"{'att': 112, 'def': 17}","{'att': 299, 'def': 18}",11,0,0,2,0.8181,l,2017-05-21 13:00:00,0,0,1,0,-0.42333199999999993
