team,momentum,last_two_match_result,form_indicator_last_2,win_loss_ratio_last_2,momentum_squared,momentum_cubed,win_ratio_last_5,weighted_form_last_5,std_dev_result_last_5,last_match_xG,last_match_xGA,last_match_xpts,result
Darmstadt,2.0,2.0,1.0,0.0,4.0,8.0,0.0,0.6,0.48989794855663565,0.449952,0.624718,1.0977,1.0
Darmstadt,1.0,1.0,0.5,0.0,1.0,1.0,0.0,0.4666666666666667,0.48989794855663565,0.34181,1.34505,0.4533,0.0
Darmstadt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.5,0.61755,1.30112,0.7148000000000001,
Eintracht Frankfurt,2.0,2.0,2.0,0.0,4.0,8.0,0.2,2.0,0.0,,,,2.0
Eintracht Frankfurt,3.0,3.0,1.5,0.0,9.0,27.0,0.2,1.4444444444444444,0.5,1.2399,0.813333,1.7585,1.0
Eintracht Frankfurt,2.0,2.0,1.0,0.0,4.0,8.0,0.2,1.25,0.4714045207910317,1.15731,1.44234,1.1586,1.0
Eintracht Frankfurt,2.0,2.0,1.0,0.0,4.0,8.0,0.2,1.1428571428571428,0.4330127018922193,1.2824,0.931141,1.5966,1.0
Eintracht Frankfurt,2.0,2.0,1.0,0.0,4.0,8.0,0.2,1.0666666666666667,0.4000000000000001,0.737999,2.17324,0.3835,1.0
Eintracht Frankfurt,1.0,1.0,0.5,0.0,1.0,1.0,0.0,0.6666666666666666,0.4,0.754063,0.407479,1.6171,0.0
Eintracht Frankfurt,2.0,2.0,1.0,1.0,4.0,8.0,0.2,1.0666666666666667,0.6324555320336759,1.09205,2.77737,0.3105,2.0
Eintracht Frankfurt,4.0,4.0,2.0,0.0,16.0,64.0,0.4,1.4,0.7483314773547883,1.83609,0.625618,2.3882,2.0
Eintracht Frankfurt,3.0,3.0,1.5,0.0,9.0,27.0,0.4,1.3333333333333333,0.7483314773547883,2.13235,1.13281,2.1088,1.0
Eintracht Frankfurt,3.0,3.0,1.5,0.0,9.0,27.0,0.6,1.6,0.8,3.67492,2.41687,2.2057,2.0
Eintracht Frankfurt,3.0,3.0,1.5,0.0,9.0,27.0,0.6,1.4666666666666666,0.4898979485566356,1.56887,1.066,1.8531,1.0
Eintracht Frankfurt,1.0,1.0,0.5,0.0,1.0,1.0,0.4,0.9333333333333333,0.7483314773547883,2.02339,1.93909,1.4299,0.0
Eintracht Frankfurt,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.5333333333333333,0.7483314773547883,0.787582,2.29764,0.3865,0.0
Eintracht Frankfurt,0.0,0.0,0.0,0.0,0.0,0.0,0.2,,0.82915619758885,0.906933,1.95055,0.5503,
FC Cologne,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0
FC Cologne,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.51393,1.72317,1.1679,0.0
FC Cologne,1.0,1.0,0.5,0.0,1.0,1.0,0.0,0.4166666666666667,0.4714045207910317,0.64301,2.26952,0.2495,1.0
FC Cologne,1.0,1.0,0.5,0.0,1.0,1.0,0.0,0.2857142857142857,0.4330127018922193,0.931141,1.2824,1.0539,0.0
FC Cologne,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.4000000000000001,1.19432,1.06988,1.4347,0.0
FC Cologne,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13333333333333333,0.4000000000000001,1.98951,1.59965,1.6648999999999998,0.0
FC Cologne,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06666666666666667,0.4000000000000001,0.803426,2.06666,0.4885,0.0
FC Cologne,2.0,2.0,1.0,1.0,4.0,8.0,0.2,0.6666666666666666,0.8,1.41915,3.72502,0.2355,2.0
FC Cologne,2.0,2.0,1.0,1.0,4.0,8.0,0.2,0.5333333333333333,0.8,2.72755,0.407008,2.8475,0.0
FC Cologne,1.0,1.0,0.5,0.0,1.0,1.0,0.2,0.7333333333333333,0.7999999999999999,1.32863,4.85886,0.0606,1.0
FC Cologne,2.0,2.0,1.0,0.0,4.0,8.0,0.2,0.8666666666666667,0.7483314773547883,2.22618,2.54685,1.1477,1.0
FC Cologne,1.0,1.0,0.5,0.0,1.0,1.0,0.2,0.6,0.7483314773547883,1.07591,5.05629,0.0374,0.0
FC Cologne,2.0,2.0,1.0,1.0,4.0,8.0,0.2,1.0,0.7483314773547883,0.189125,3.8999,0.0110999999999999,2.0
FC Cologne,2.0,2.0,2.0,0.0,4.0,8.0,0.2,,0.7071067811865476,1.30112,0.61755,2.0006,
FC Heidenheim,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0
FC Heidenheim,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.17776,3.21449,0.3192,0.0
FC Heidenheim,1.0,1.0,0.5,0.0,1.0,1.0,0.0,0.4166666666666667,0.4714045207910317,2.72999,2.75768,1.343,1.0
FC Heidenheim,3.0,3.0,1.5,0.0,9.0,27.0,0.2,1.0,0.82915619758885,2.09517,2.74794,0.9521,2.0
FC Heidenheim,2.0,2.0,1.0,1.0,4.0,8.0,0.2,0.7333333333333333,0.7999999999999999,1.96235,2.55978,0.9114,0.0
FC Heidenheim,2.0,2.0,1.0,1.0,4.0,8.0,0.4,1.2,0.8944271909999159,0.659741,3.97445,0.0409999999999999,2.0
FC Heidenheim,2.0,2.0,1.0,1.0,4.0,8.0,0.4,0.8666666666666667,0.8944271909999159,0.542933,2.1613,0.2966,0.0
FC Heidenheim,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.5333333333333333,0.9797958971132713,0.625618,1.83609,0.4043,0.0
FC Heidenheim,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.26666666666666666,0.8000000000000002,1.99327,2.82353,0.7886,0.0
FC Heidenheim,2.0,2.0,1.0,1.0,4.0,8.0,0.4,0.8,0.9797958971132713,0.395956,0.981009,0.7671,2.0
FC Heidenheim,2.0,2.0,1.0,1.0,4.0,8.0,0.2,0.5333333333333333,0.8,0.78335,2.57296,0.2559,0.0
FC Heidenheim,1.0,1.0,0.5,0.0,1.0,1.0,0.2,0.7333333333333333,0.7999999999999999,1.04526,2.60786,0.4238999999999999,1.0
FC Heidenheim,1.0,1.0,0.5,0.0,1.0,1.0,0.2,0.5333333333333333,0.7999999999999999,0.748895,0.359399,1.7165,0.0
FC Heidenheim,0.0,0.0,0.0,0.0,0.0,0.0,0.2,,0.82915619758885,1.17851,4.71075,0.0728999999999999,
Freiburg,2.0,2.0,2.0,0.0,4.0,8.0,0.2,2.0,0.0,,,,2.0
Freiburg,4.0,4.0,2.0,0.0,16.0,64.0,0.4,2.0,0.0,3.24821,1.67186,2.3344,2.0
Freiburg,2.0,2.0,1.0,1.0,4.0,8.0,0.4,1.1666666666666667,0.9428090415820634,1.71877,0.696983,2.2155,0.0
Freiburg,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.7142857142857143,1.0,1.50372,2.09598,0.9128,0.0
Freiburg,1.0,1.0,0.5,0.0,1.0,1.0,0.4,0.7333333333333333,0.8944271909999159,1.14667,3.37255,0.2092,1.0
Freiburg,3.0,3.0,1.5,0.0,9.0,27.0,0.4,1.0666666666666667,0.8944271909999159,0.407479,0.754063,0.9718,2.0
Freiburg,2.0,2.0,1.0,1.0,4.0,8.0,0.2,0.7333333333333333,0.7999999999999999,1.2721,1.00081,1.6111,0.0
Freiburg,2.0,2.0,1.0,1.0,4.0,8.0,0.4,1.2,0.8944271909999159,0.0704987,2.37438,0.062,2.0
Freiburg,2.0,2.0,1.0,1.0,4.0,8.0,0.4,0.8666666666666667,0.8944271909999159,2.5274,1.37705,2.1968,0.0
Freiburg,1.0,1.0,0.5,0.0,1.0,1.0,0.4,0.8666666666666667,0.8944271909999159,1.02333,1.60773,0.924,1.0
Freiburg,1.0,1.0,0.5,0.0,1.0,1.0,0.2,0.5333333333333333,0.7999999999999999,3.3903,1.92375,2.3773,0.0
Freiburg,1.0,1.0,0.5,0.0,1.0,1.0,0.2,0.6666666666666666,0.7483314773547883,0.398988,1.90144,0.2762,1.0
Freiburg,3.0,3.0,1.5,0.0,9.0,27.0,0.2,1.0666666666666667,0.7483314773547883,1.34505,0.34181,2.2968,2.0
Freiburg,2.0,2.0,2.0,0.0,4.0,8.0,0.2,,0.7071067811865476,1.34097,2.86869,0.4906,
Hoffenheim,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0
Hoffenheim,2.0,2.0,1.0,1.0,4.0,8.0,0.2,1.1111111111111112,1.0,1.67186,3.24821,0.5233,2.0
Hoffenheim,4.0,4.0,2.0,0.0,16.0,64.0,0.4,1.5,0.9428090415820634,2.75768,2.72999,1.4165,2.0
Hoffenheim,4.0,4.0,2.0,0.0,16.0,64.0,0.6,1.7142857142857142,0.8660254037844386,1.78689,1.4154,1.6682,2.0
Hoffenheim,4.0,4.0,2.0,0.0,16.0,64.0,0.8,1.8666666666666667,0.8000000000000002,1.06988,1.19432,1.2799,2.0
Hoffenheim,2.0,2.0,1.0,1.0,4.0,8.0,0.8,1.3333333333333333,0.8,2.15364,1.62442,1.8019,0.0
Hoffenheim,2.0,2.0,1.0,1.0,4.0,8.0,0.8,1.4666666666666666,0.8,1.85129,1.69401,1.476,2.0
Hoffenheim,2.0,2.0,1.0,1.0,4.0,8.0,0.6,0.9333333333333333,0.9797958971132713,1.52805,1.03064,1.7818,0.0
Hoffenheim,2.0,2.0,1.0,1.0,4.0,8.0,0.6,1.2,0.9797958971132713,1.13281,2.13235,0.6780999999999999,2.0
Hoffenheim,2.0,2.0,1.0,1.0,4.0,8.0,0.4,0.8,0.9797958971132713,1.74412,3.15109,0.4707,0.0
Hoffenheim,1.0,1.0,0.5,0.0,1.0,1.0,0.4,0.8666666666666667,0.8944271909999159,1.27214,1.05046,1.5462000000000002,1.0
Hoffenheim,2.0,2.0,1.0,0.0,4.0,8.0,0.2,0.8666666666666667,0.7483314773547883,0.897413,0.937133,1.3245999999999998,1.0
Hoffenheim,1.0,1.0,0.5,0.0,1.0,1.0,0.2,0.6,0.7483314773547883,0.7002,1.96701,0.4357,0.0
Hoffenheim,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.5,1.33696,1.60234,1.0988,
Mainz 05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0
Mainz 05,1.0,1.0,0.5,0.0,1.0,1.0,0.0,0.5555555555555556,0.5,2.51995,2.11281,1.7135000000000002,1.0
Mainz 05,1.0,1.0,0.5,0.0,1.0,1.0,0.0,0.3333333333333333,0.4714045207910317,1.44234,1.15731,1.5438,0.0
Mainz 05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21428571428571427,0.4330127018922193,0.65805,3.01318,0.1496,0.0
Mainz 05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13333333333333333,0.4000000000000001,1.16545,2.06366,0.7387,0.0
Mainz 05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06666666666666667,0.4000000000000001,0.487325,1.04683,0.7441,0.0
Mainz 05,1.0,1.0,0.5,0.0,1.0,1.0,0.0,0.3333333333333333,0.4,0.388975,0.811962,0.8396,1.0
Mainz 05,1.0,1.0,0.5,0.0,1.0,1.0,0.0,0.26666666666666666,0.4,1.21309,3.01512,0.3493,0.0
Mainz 05,1.0,1.0,0.5,0.0,1.0,1.0,0.0,0.5333333333333333,0.48989794855663565,0.975025,1.68693,0.8082,1.0
Mainz 05,3.0,3.0,1.5,0.0,9.0,27.0,0.2,1.0666666666666667,0.7483314773547883,0.443599,2.13405,0.1662,2.0
Mainz 05,3.0,3.0,1.5,0.0,9.0,27.0,0.2,1.1333333333333333,0.6324555320336759,1.49686,0.507864,2.2365,1.0
Mainz 05,2.0,2.0,1.0,0.0,4.0,8.0,0.2,1.1333333333333333,0.6324555320336759,0.624718,0.449952,1.4556,1.0
Mainz 05,1.0,1.0,0.5,0.0,1.0,1.0,0.2,0.8,0.6324555320336759,1.96701,0.7002,2.371,0.0
Mainz 05,0.0,0.0,0.0,0.0,0.0,0.0,0.2,,0.7071067811865476,2.86869,1.34097,2.3518000000000003,
RasenBallsport Leipzig,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0
RasenBallsport Leipzig,2.0,2.0,1.0,1.0,4.0,8.0,0.2,1.1111111111111112,1.0,1.60393,1.73279,1.2526,2.0
RasenBallsport Leipzig,4.0,4.0,2.0,0.0,16.0,64.0,0.4,1.5,0.9428090415820634,2.0934,1.18326,2.0311,2.0
RasenBallsport Leipzig,4.0,4.0,2.0,0.0,16.0,64.0,0.6,1.7142857142857142,0.8660254037844386,1.21402,0.17815,2.2996000000000003,2.0
RasenBallsport Leipzig,4.0,4.0,2.0,0.0,16.0,64.0,0.8,1.8666666666666667,0.8000000000000002,1.46279,1.34046,1.4503,2.0
RasenBallsport Leipzig,3.0,3.0,1.5,0.0,9.0,27.0,0.8,1.6666666666666667,0.4,1.03744,0.771966,1.616,1.0
RasenBallsport Leipzig,2.0,2.0,1.0,0.0,4.0,8.0,0.6,1.4,0.4898979485566356,0.793383,1.95099,0.4635,1.0
RasenBallsport Leipzig,3.0,3.0,1.5,0.0,9.0,27.0,0.6,1.5333333333333334,0.4898979485566356,2.22631,0.741054,2.5285,2.0
RasenBallsport Leipzig,4.0,4.0,2.0,0.0,16.0,64.0,0.6,1.6666666666666667,0.4898979485566356,1.83161,1.68331,1.4770000000000003,2.0
RasenBallsport Leipzig,2.0,2.0,1.0,1.0,4.0,8.0,0.4,1.1333333333333333,0.7483314773547883,4.85886,1.32863,2.9088000000000003,0.0
RasenBallsport Leipzig,2.0,2.0,1.0,1.0,4.0,8.0,0.6,1.4,0.8,0.507864,1.49686,0.531,2.0
RasenBallsport Leipzig,2.0,2.0,1.0,1.0,4.0,8.0,0.6,0.9333333333333333,0.9797958971132713,1.90144,0.398988,2.573,0.0
RasenBallsport Leipzig,2.0,2.0,1.0,1.0,4.0,8.0,0.6,1.2,0.9797958971132713,2.90646,0.634004,2.7046,2.0
RasenBallsport Leipzig,2.0,2.0,2.0,0.0,4.0,8.0,0.4,,1.0,4.71075,1.17851,2.8941,
Union Berlin,2.0,2.0,2.0,0.0,4.0,8.0,0.2,2.0,0.0,,,,2.0
Union Berlin,4.0,4.0,2.0,0.0,16.0,64.0,0.4,2.0,0.0,2.11281,2.51995,1.0337,2.0
Union Berlin,2.0,2.0,1.0,1.0,4.0,8.0,0.4,1.1666666666666667,0.9428090415820634,1.6379,2.59994,0.7795000000000001,0.0
Union Berlin,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.7142857142857143,1.0,0.17815,1.21402,0.4213,0.0
Union Berlin,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.4,0.9797958971132713,1.56941,0.566932,2.172,0.0
Union Berlin,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.13333333333333333,0.8000000000000002,1.62442,2.15364,0.9631,0.0
Union Berlin,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1613,0.542933,2.5571,0.0
Union Berlin,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5245,1.76935,1.1323,0.0
Union Berlin,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.573025,1.87513,0.4145999999999999,0.0
Union Berlin,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.368624,0.690799,0.9331,0.0
Union Berlin,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.066,1.56887,0.8445,0.0
Union Berlin,1.0,1.0,0.5,0.0,1.0,1.0,0.0,0.3333333333333333,0.4,0.0283806,3.04223,0.0271,1.0
Union Berlin,1.0,1.0,1.0,0.0,1.0,1.0,0.0,,0.4330127018922193,2.40798,1.84043,1.7684,
VfB Stuttgart,2.0,2.0,2.0,0.0,4.0,8.0,0.2,2.0,0.0,,,,2.0
VfB Stuttgart,2.0,2.0,1.0,1.0,4.0,8.0,0.2,0.8888888888888888,1.0,3.98664,0.669108,2.9129,0.0
VfB Stuttgart,2.0,2.0,1.0,1.0,4.0,8.0,0.4,1.3333333333333333,0.9428090415820634,1.18326,2.0934,0.7339,2.0
VfB Stuttgart,4.0,4.0,2.0,0.0,16.0,64.0,0.6,1.5714285714285714,0.8660254037844386,2.09598,1.50372,1.8284,2.0
VfB Stuttgart,4.0,4.0,2.0,0.0,16.0,64.0,0.8,1.7333333333333334,0.8000000000000002,2.06366,1.16545,2.0365,2.0
VfB Stuttgart,4.0,4.0,2.0,0.0,16.0,64.0,0.8,1.8666666666666667,0.8000000000000002,3.04946,0.272376,2.8816,2.0
VfB Stuttgart,4.0,4.0,2.0,0.0,16.0,64.0,1.0,2.0,0.0,2.06666,0.803426,2.3215,2.0
VfB Stuttgart,4.0,4.0,2.0,0.0,16.0,64.0,1.0,2.0,0.0,3.02575,1.06355,2.6759,2.0
VfB Stuttgart,2.0,2.0,1.0,1.0,4.0,8.0,0.8,1.3333333333333333,0.8,1.87513,0.573025,2.3898,0.0
VfB Stuttgart,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.8,0.9797958971132713,3.15109,1.74412,2.3469,0.0
VfB Stuttgart,2.0,2.0,1.0,1.0,4.0,8.0,0.6,1.0666666666666667,0.9797958971132713,2.57296,0.78335,2.6259,2.0
VfB Stuttgart,4.0,4.0,2.0,0.0,16.0,64.0,0.6,1.3333333333333333,0.9797958971132713,4.1718,0.7643,2.9517,2.0
VfB Stuttgart,4.0,4.0,2.0,0.0,16.0,64.0,0.6,1.6,0.9797958971132713,2.29764,0.787582,2.4571,2.0
VfB Stuttgart,2.0,2.0,2.0,0.0,4.0,8.0,0.6,,0.8660254037844386,4.01803,0.65905,2.9363,
Werder Bremen,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0
Werder Bremen,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.63974,2.89704,0.1813,0.0
Werder Bremen,2.0,2.0,1.0,1.0,4.0,8.0,0.2,0.8333333333333334,0.9428090415820634,0.696983,1.71877,0.5646,2.0
Werder Bremen,2.0,2.0,1.0,1.0,4.0,8.0,0.2,0.5714285714285714,0.8660254037844386,3.01318,0.65805,2.78,0.0
Werder Bremen,2.0,2.0,1.0,1.0,4.0,8.0,0.4,1.0666666666666667,0.9797958971132713,2.55978,1.96235,1.8528,2.0
Werder Bremen,2.0,2.0,1.0,1.0,4.0,8.0,0.4,0.8,0.9797958971132713,1.59965,1.98951,1.0781,0.0
Werder Bremen,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.5333333333333333,0.9797958971132713,1.54627,2.34923,0.7725,0.0
Werder Bremen,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.26666666666666666,0.8000000000000002,1.03064,1.52805,0.9367,0.0
Werder Bremen,2.0,2.0,1.0,1.0,4.0,8.0,0.4,0.8,0.9797958971132713,0.53973,2.7285,0.2096,2.0
Werder Bremen,3.0,3.0,1.5,0.0,9.0,27.0,0.2,0.8666666666666667,0.8,0.690799,0.368624,1.6404999999999998,1.0
Werder Bremen,2.0,2.0,1.0,0.0,4.0,8.0,0.2,1.0,0.7483314773547883,1.40324,1.81371,1.0301999999999998,1.0
Werder Bremen,1.0,1.0,0.5,0.0,1.0,1.0,0.2,0.7333333333333333,0.7483314773547883,1.93909,2.02339,1.2997,0.0
Werder Bremen,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.4666666666666667,0.7483314773547883,0.306657,1.7528,0.3052,0.0
Werder Bremen,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.5,0.65905,4.01803,0.0404,
Wolfsburg,2.0,2.0,2.0,0.0,4.0,8.0,0.2,2.0,0.0,,,,2.0
Wolfsburg,4.0,4.0,2.0,0.0,16.0,64.0,0.4,2.0,0.0,3.21449,1.17776,2.556,2.0
Wolfsburg,2.0,2.0,1.0,1.0,4.0,8.0,0.4,1.1666666666666667,0.9428090415820634,2.26952,0.64301,2.6195000000000004,0.0
Wolfsburg,2.0,2.0,1.0,1.0,4.0,8.0,0.6,1.4285714285714286,0.8660254037844386,1.4154,1.78689,1.0699999999999998,2.0
Wolfsburg,2.0,2.0,1.0,1.0,4.0,8.0,0.6,0.9333333333333333,0.9797958971132713,0.566932,1.56941,0.5829,0.0
Wolfsburg,2.0,2.0,1.0,1.0,4.0,8.0,0.6,1.2,0.9797958971132713,0.343309,2.16482,0.2321,2.0
Wolfsburg,2.0,2.0,1.0,1.0,4.0,8.0,0.4,0.8,0.9797958971132713,2.77737,1.09205,2.5407,0.0
Wolfsburg,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.5333333333333333,0.9797958971132713,1.06355,3.02575,0.2198,0.0
Wolfsburg,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.26666666666666666,0.8000000000000002,1.3318,2.27695,0.7427,0.0
Wolfsburg,1.0,1.0,0.5,0.0,1.0,1.0,0.2,0.4666666666666667,0.7999999999999999,1.25516,1.59374,1.0528,1.0
Wolfsburg,1.0,1.0,0.5,0.0,1.0,1.0,0.0,0.26666666666666666,0.4,1.81371,1.40324,1.713,0.0
Wolfsburg,2.0,2.0,1.0,1.0,4.0,8.0,0.2,0.8666666666666667,0.7999999999999999,0.500797,2.094,0.3245,2.0
Wolfsburg,2.0,2.0,1.0,1.0,4.0,8.0,0.2,0.6666666666666666,0.7999999999999999,0.634004,2.90646,0.205,0.0
Wolfsburg,0.0,0.0,0.0,0.0,0.0,0.0,0.2,,0.82915619758885,1.03452,2.07603,0.6663,
Arsenal,2.0,2.0,2.0,0.0,4.0,8.0,0.2,2.0,0.0,,,,2.0
Arsenal,4.0,4.0,2.0,0.0,16.0,64.0,0.4,2.0,0.0,0.84262,0.966305,1.1754,2.0
Arsenal,3.0,3.0,1.5,0.0,9.0,27.0,0.4,1.5833333333333333,0.4714045207910317,2.20593,1.06916,2.2217,1.0
Arsenal,3.0,3.0,1.5,0.0,9.0,27.0,0.6,1.7142857142857142,0.4330127018922193,3.23088,0.849817,2.7578,2.0
Arsenal,4.0,4.0,2.0,0.0,16.0,64.0,0.8,1.8,0.4,1.90973,0.966109,2.1143,2.0
Arsenal,3.0,3.0,1.5,0.0,9.0,27.0,0.6,1.5333333333333334,0.4898979485566356,0.802605,0.28317,1.836,1.0
Arsenal,3.0,3.0,1.5,0.0,9.0,27.0,0.6,1.6666666666666667,0.4898979485566356,2.3429,2.21166,1.4902,2.0
Arsenal,4.0,4.0,2.0,0.0,16.0,64.0,0.8,1.8,0.4,4.0742,0.644443,2.942,2.0
Arsenal,3.0,3.0,1.5,0.0,9.0,27.0,0.6,1.5333333333333334,0.4898979485566356,0.386558,0.858071,0.7785,1.0
Arsenal,3.0,3.0,1.5,0.0,9.0,27.0,0.6,1.6666666666666667,0.4898979485566356,1.05791,1.71838,0.7988,2.0
Arsenal,2.0,2.0,1.0,1.0,4.0,8.0,0.6,1.1333333333333333,0.8,3.03496,0.0281554,2.9682,0.0
Arsenal,2.0,2.0,1.0,1.0,4.0,8.0,0.6,1.3333333333333333,0.8,0.535473,1.12355,0.6604,2.0
Arsenal,4.0,4.0,2.0,0.0,16.0,64.0,0.6,1.5333333333333334,0.8,2.63194,0.327706,2.9047,2.0
Arsenal,4.0,4.0,2.0,0.0,16.0,64.0,0.8,1.7333333333333334,0.8000000000000002,1.82699,1.66315,1.4506,2.0
Arsenal,4.0,4.0,2.0,0.0,16.0,64.0,0.8,1.8666666666666667,0.8000000000000002,3.30368,1.07886,2.6852,2.0
Arsenal,2.0,2.0,2.0,0.0,4.0,8.0,0.8,,0.0,2.58815,0.526254,2.7039,
Aston Villa,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0
Aston Villa,2.0,2.0,1.0,1.0,4.0,8.0,0.2,1.1111111111111112,1.0,1.486,4.32208,0.1709,2.0
Aston Villa,4.0,4.0,2.0,0.0,16.0,64.0,0.4,1.5,0.9428090415820634,3.24336,0.721465,2.8069,2.0
Aston Villa,2.0,2.0,1.0,1.0,4.0,8.0,0.4,1.0,1.0,2.83691,0.630605,2.7695000000000003,0.0
Aston Villa,2.0,2.0,1.0,1.0,4.0,8.0,0.6,1.3333333333333333,0.9797958971132713,0.615503,2.73138,0.1952,2.0
Aston Villa,4.0,4.0,2.0,0.0,16.0,64.0,0.8,1.6,0.8,2.31518,1.11696,2.2635,2.0
Aston Villa,4.0,4.0,2.0,0.0,16.0,64.0,0.8,1.7333333333333334,0.8000000000000002,1.13479,1.19716,1.2832,2.0
Aston Villa,3.0,3.0,1.5,0.0,9.0,27.0,0.6,1.5333333333333334,0.8,1.90746,1.72819,1.4983,1.0
Aston Villa,3.0,3.0,1.5,0.0,9.0,27.0,0.8,1.7333333333333334,0.4,1.81618,1.76232,1.3806000000000005,2.0
Aston Villa,4.0,4.0,2.0,0.0,16.0,64.0,0.8,1.8,0.4,2.34143,0.659622,2.5746,2.0
Aston Villa,2.0,2.0,1.0,1.0,4.0,8.0,0.6,1.2,0.8,3.07654,0.453117,2.8714,0.0
Aston Villa,2.0,2.0,1.0,1.0,4.0,8.0,0.6,1.4,0.8,1.33116,0.592447,1.9666,2.0
Aston Villa,4.0,4.0,2.0,0.0,16.0,64.0,0.8,1.6,0.8,2.86039,0.648745,2.8323,2.0
Aston Villa,3.0,3.0,1.5,0.0,9.0,27.0,0.6,1.4,0.8,2.39755,2.22542,1.5025,1.0
Aston Villa,3.0,3.0,1.5,0.0,9.0,27.0,0.6,1.6,0.8,0.89511,2.54937,0.3336,2.0
Aston Villa,2.0,2.0,2.0,0.0,4.0,8.0,0.6,,0.4330127018922193,2.1922,1.00198,2.289,
Bournemouth,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,,,,1.0
Bournemouth,1.0,1.0,0.5,0.0,1.0,1.0,0.0,0.4444444444444444,0.5,1.51025,1.4834,1.3845999999999998,0.0
Bournemouth,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.4714045207910317,1.3867,3.25448,0.3288,0.0
Bournemouth,1.0,1.0,0.5,0.0,1.0,1.0,0.0,0.5,0.5,0.483582,2.26115,0.2603999999999999,1.0
Bournemouth,2.0,2.0,1.0,0.0,4.0,8.0,0.0,0.6666666666666666,0.48989794855663565,2.11013,3.07185,0.7923,1.0
Bournemouth,1.0,1.0,0.5,0.0,1.0,1.0,0.0,0.4666666666666667,0.48989794855663565,1.32515,1.39677,1.3224,0.0
Bournemouth,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.48989794855663565,1.58984,2.14533,0.9499,0.0
Bournemouth,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.48989794855663565,0.644443,4.0742,0.0368,0.0
Bournemouth,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06666666666666667,0.4000000000000001,0.981732,3.16482,0.1958,0.0
Bournemouth,2.0,2.0,1.0,1.0,4.0,8.0,0.2,0.6666666666666666,0.8,1.01839,2.30454,0.506,2.0
Bournemouth,2.0,2.0,1.0,1.0,4.0,8.0,0.2,0.5333333333333333,0.8,1.10052,0.90255,1.4745,0.0
Bournemouth,2.0,2.0,1.0,1.0,4.0,8.0,0.4,1.0666666666666667,0.9797958971132713,0.643127,2.39949,0.3185,2.0
Bournemouth,4.0,4.0,2.0,0.0,16.0,64.0,0.6,1.4666666666666666,0.9797958971132713,2.78424,0.306141,2.8639,2.0
Bournemouth,3.0,3.0,1.5,0.0,9.0,27.0,0.6,1.4,0.8,3.13975,0.816227,2.6885000000000003,1.0
Bournemouth,3.0,3.0,1.5,0.0,9.0,27.0,0.6,1.6,0.8,2.54937,0.89511,2.5224,2.0
